unique_id,url_length,n_redirection,phishing
30834,49,2,1
30835,18,2,0
30836,22,1,0
30837,15,0,0
30838,15,0,1
30839,58,0,1
30840,20,2,1
30841,22,0,0
30842,33,1,1
30843,17,-1,0
30844,20,1,0
30845,15,0,0
30846,26,0,0
30847,20,0,0
30848,88,1,1
30849,30,1,0
30850,16,0,0
30851,27,0,1
30852,35,2,0
30853,57,0,0
30854,28,0,0
30855,30,-1,0
30856,27,0,1
30857,27,0,0
30858,25,2,0
30859,15,1,0
30860,10,1,0
30861,19,0,0
30862,23,1,1
30863,33,1,1
30864,36,0,1
30865,37,0,1
30866,39,1,0
30867,8,1,0
30868,41,0,1
30869,20,-1,0
30870,19,0,1
30871,11,0,0
30872,104,0,1
30873,20,0,0
30874,20,0,0
30875,19,1,0
30876,17,-1,0
30877,20,-1,0
30878,43,0,1
30879,14,0,1
30880,74,0,1
30881,12,0,0
30882,139,0,1
30883,27,-1,0
30884,20,1,0
30885,11,0,1
30886,14,2,0
30887,33,1,0
30888,187,0,1
30889,19,0,0
30890,16,-1,0
30891,61,0,1
30892,12,1,0
30893,110,0,1
30894,19,1,0
30895,39,1,0
30896,27,1,0
30897,19,0,0
30898,15,-1,0
30899,24,0,0
30900,18,0,0
30901,159,0,1
30902,41,1,0
30903,21,-1,0
30904,16,0,0
30905,23,1,0
30906,53,0,1
30907,14,0,0
30908,49,0,1
30909,187,0,1
30910,16,1,0
30911,13,0,0
30912,35,0,0
30913,38,1,1
30914,18,0,0
30915,12,0,0
30916,37,2,0
30917,27,-1,0
30918,35,0,0
30919,12,-1,0
30920,12,0,0
30921,28,0,0
30922,38,1,0
30923,57,0,1
30924,17,1,0
30925,14,1,0
30926,25,0,0
30927,21,0,0
30928,60,1,0
30929,12,1,0
30930,32,0,1
30931,19,1,0
30932,32,2,1
30933,17,1,0
30934,18,0,0
30935,68,0,1
30936,25,-1,0
30937,27,0,1
30938,17,0,0
30939,54,0,1
30940,12,0,0
30941,238,0,1
30942,33,0,1
30943,49,2,1
30944,48,1,0
30945,28,1,0
30946,66,1,1
30947,15,1,0
30948,21,-1,0
30949,21,0,0
30950,15,0,0
30951,30,3,1
30952,10,-1,0
30953,45,1,1
30954,18,0,1
30955,13,0,0
30956,21,0,0
30957,15,2,0
30958,82,0,1
30959,24,0,0
30960,55,0,1
30961,16,1,0
30962,28,0,0
30963,11,1,0
30964,52,2,1
30965,20,0,0
30966,37,-1,1
30967,48,1,1
30968,13,0,0
30969,16,1,0
30970,15,0,0
30971,64,0,1
30972,18,1,0
30973,92,0,1
30974,24,0,0
30975,57,0,1
30976,23,0,0
30977,55,0,1
30978,15,1,0
30979,26,1,0
30980,16,0,0
30981,24,0,1
30982,12,0,0
30983,12,1,0
30984,13,1,0
30985,26,0,0
30986,30,0,1
30987,50,0,1
30988,16,-1,0
30989,41,0,1
30990,26,0,0
30991,104,0,1
30992,16,2,0
30993,36,0,1
30994,21,0,0
30995,14,0,0
30996,78,-1,1
30997,57,0,1
30998,47,0,1
30999,13,0,0
31000,15,2,0
31001,29,0,1
31002,20,1,0
31003,35,1,0
31004,16,1,0
31005,12,2,0
31006,15,0,0
31007,22,0,0
31008,83,0,1
31009,31,1,1
31010,25,1,0
31011,23,1,1
31012,111,1,0
31013,25,0,1
31014,52,0,1
31015,23,0,1
31016,37,0,1
31017,14,1,0
31018,222,0,1
31019,46,1,0
31020,13,0,0
31021,42,0,1
31022,157,0,1
31023,50,1,1
31024,18,0,0
31025,25,0,0
31026,14,0,0
31027,19,0,0
31028,16,0,0
31029,18,1,0
31030,21,0,0
31031,25,0,0
31032,28,0,1
31033,17,0,0
31034,22,0,0
31035,20,0,0
31036,10,1,0
31037,105,1,1
31038,24,0,0
31039,24,0,0
31040,11,0,1
31041,56,0,0
31042,57,0,1
31043,14,1,1
31044,32,1,1
31045,22,0,0
31046,42,1,0
31047,14,0,0
31048,50,0,0
31049,48,0,1
31050,26,0,1
31051,24,0,0
31052,14,1,0
31053,27,1,0
31054,47,0,1
31055,18,0,0
31056,18,1,0
31057,12,1,0
31058,35,1,1
31059,14,-1,0
31060,30,-1,0
31061,78,0,0
31062,17,1,0
31063,55,0,1
31064,18,0,0
31065,19,1,0
31066,16,0,0
31067,27,0,0
31068,20,0,0
31069,36,0,1
31070,22,1,0
31071,86,1,1
31072,10,2,0
31073,18,1,0
31074,16,0,0
31075,12,0,0
31076,17,2,0
31077,61,0,1
31078,64,1,1
31079,48,0,1
31080,45,0,1
31081,43,0,1
31082,14,-1,0
31083,19,0,0
31084,14,0,0
31085,41,0,0
31086,20,1,1
31087,12,1,0
31088,15,0,0
31089,16,0,0
31090,23,1,0
31091,22,0,0
31092,15,0,0
31093,132,1,1
31094,113,0,1
31095,16,0,0
31096,16,1,0
31097,34,0,1
31098,14,1,0
31099,21,0,0
31100,27,1,0
31101,12,1,0
31102,154,0,1
31103,63,2,1
31104,236,0,1
31105,29,0,0
31106,16,0,0
31107,18,0,0
31108,20,1,0
31109,32,0,1
31110,112,0,1
31111,34,-1,1
31112,15,1,1
31113,75,1,1
31114,17,0,0
31115,126,0,1
31116,16,0,0
31117,18,-1,0
31118,19,0,0
31119,99,0,1
31120,53,0,1
31121,69,0,0
31122,41,1,1
31123,22,0,0
31124,40,1,1
31125,32,0,1
31126,18,1,0
31127,26,0,0
31128,90,0,1
31129,32,1,0
31130,29,0,1
31131,18,1,0
31132,20,0,0
31133,18,0,0
31134,21,0,0
31135,40,2,1
31136,11,1,0
31137,16,0,0
31138,15,2,1
31139,24,0,0
31140,80,0,1
31141,109,0,1
31142,13,0,0
31143,56,1,1
31144,14,1,0
31145,46,0,0
31146,28,0,0
31147,18,0,0
31148,15,-1,0
31149,21,1,0
31150,22,0,0
31151,35,2,1
31152,46,0,1
31153,20,0,0
31154,41,0,1
31155,11,0,0
31156,38,0,1
31157,20,0,0
31158,24,1,0
31159,20,1,0
31160,242,0,1
31161,19,-1,0
31162,18,1,0
31163,19,1,0
31164,19,1,0
31165,40,0,1
31166,89,2,0
31167,52,0,1
31168,10,0,0
31169,11,1,0
31170,94,0,1
31171,17,0,0
31172,20,0,0
31173,22,1,0
31174,20,0,0
31175,19,1,0
31176,8,2,0
31177,26,0,1
31178,62,0,1
31179,40,0,1
31180,17,1,0
31181,19,1,0
31182,21,0,0
31183,10,0,0
31184,21,1,0
31185,24,-1,0
31186,18,0,0
31187,23,-1,0
31188,22,1,1
31189,51,1,0
31190,13,3,0
31191,16,2,0
31192,20,1,0
31193,56,0,1
31194,22,0,0
31195,38,0,1
31196,113,0,1
31197,15,1,0
31198,21,0,0
31199,17,0,0
31200,14,2,0
31201,22,1,0
31202,21,0,1
31203,15,0,1
31204,31,0,1
31205,18,1,0
31206,22,0,0
31207,18,1,0
31208,47,1,0
31209,11,0,0
31210,20,0,1
31211,16,0,0
31212,27,1,0
31213,10,-1,0
31214,22,1,0
31215,14,2,1
31216,37,0,1
31217,71,0,1
31218,127,0,1
31219,13,0,0
31220,13,0,0
31221,46,0,1
31222,28,0,0
31223,11,1,0
31224,21,3,0
31225,23,0,0
31226,26,0,0
31227,11,0,1
31228,20,0,0
31229,26,1,0
31230,44,-1,0
31231,20,0,0
31232,16,0,1
31233,43,0,1
31234,22,1,0
31235,15,1,0
31236,21,0,0
31237,14,0,0
31238,19,1,0
31239,25,0,0
31240,24,0,0
31241,13,0,0
31242,7,0,0
31243,18,1,0
31244,11,1,0
31245,29,0,1
31246,22,0,0
31247,43,0,0
31248,64,0,1
31249,66,0,1
31250,48,0,1
31251,29,0,0
31252,16,0,0
31253,12,0,0
31254,41,0,1
31255,40,0,1
31256,98,0,1
31257,20,0,0
31258,26,0,0
31259,20,1,0
31260,26,0,0
31261,30,1,1
31262,22,0,0
31263,13,2,0
31264,20,4,0
31265,14,1,0
31266,129,1,1
31267,19,0,1
31268,19,-1,0
31269,15,-1,0
31270,14,2,0
31271,16,0,0
31272,23,1,0
31273,16,-1,0
31274,140,0,1
31275,43,0,1
31276,9,0,0
31277,18,-1,0
31278,129,0,1
31279,34,0,0
31280,16,1,0
31281,13,3,1
31282,79,1,1
31283,22,0,0
31284,12,1,0
31285,40,0,0
31286,15,4,1
31287,106,-1,1
31288,24,0,0
31289,17,2,0
31290,17,0,1
31291,17,-1,0
31292,17,1,0
31293,85,1,1
31294,31,1,1
31295,44,0,1
31296,13,2,0
31297,41,0,1
31298,78,0,1
31299,10,0,0
31300,41,0,0
31301,10,0,0
31302,14,-1,0
31303,12,1,0
31304,25,0,1
31305,31,1,1
31306,41,0,1
31307,42,0,1
31308,11,0,0
31309,30,2,1
31310,10,0,0
31311,25,0,0
31312,18,1,0
31313,39,1,1
31314,19,-1,0
31315,41,0,1
31316,23,1,0
31317,21,0,0
31318,20,0,0
31319,18,0,0
31320,16,1,0
31321,10,1,0
31322,15,0,1
31323,19,2,0
31324,18,0,0
31325,256,0,1
31326,29,0,0
31327,9,-1,0
31328,83,1,1
31329,38,0,1
31330,19,0,0
31331,14,0,1
31332,20,1,0
31333,12,-1,0
31334,32,0,0
31335,14,0,0
31336,14,0,0
31337,29,0,0
31338,22,0,0
31339,10,0,0
31340,233,0,1
31341,52,-1,1
31342,20,0,0
31343,56,0,1
31344,36,0,0
31345,28,2,0
31346,21,1,0
31347,22,0,0
31348,12,0,0
31349,25,0,0
31350,27,0,0
31351,17,-1,0
31352,160,0,1
31353,36,0,1
31354,46,0,0
31355,203,1,1
31356,49,0,1
31357,28,-1,1
31358,16,0,0
31359,16,-1,0
31360,33,0,1
31361,22,0,0
31362,34,0,0
31363,70,0,1
31364,17,0,0
31365,13,0,0
31366,89,0,1
31367,14,0,0
31368,19,1,0
31369,19,-1,1
31370,19,0,0
31371,16,0,0
31372,12,0,0
31373,54,0,0
31374,75,1,1
31375,34,0,1
31376,28,0,0
31377,14,0,0
31378,18,1,0
31379,15,1,0
31380,38,1,1
31381,13,0,0
31382,24,0,0
31383,35,0,1
31384,15,2,1
31385,36,0,1
31386,19,1,0
31387,21,0,0
31388,46,0,1
31389,16,1,0
31390,97,1,0
31391,9,0,0
31392,27,0,0
31393,15,1,0
31394,16,0,0
31395,74,0,1
31396,17,0,0
31397,12,1,0
31398,19,0,0
31399,16,0,0
31400,14,0,0
31401,14,1,0
31402,16,0,0
31403,19,2,0
31404,30,1,0
31405,15,0,0
31406,23,0,0
31407,21,0,0
31408,20,1,0
31409,22,0,0
31410,17,0,0
31411,26,1,0
31412,20,0,0
31413,12,1,0
31414,36,1,0
31415,32,0,1
31416,9,1,0
31417,22,1,0
31418,25,1,1
31419,39,0,1
31420,27,1,0
31421,17,1,0
31422,35,0,1
31423,52,0,1
31424,17,0,0
31425,9,0,0
31426,16,4,0
31427,24,1,0
31428,23,1,0
31429,9,1,1
31430,81,0,1
31431,18,0,0
31432,21,0,0
31433,24,-1,0
31434,22,2,0
31435,34,1,1
31436,17,1,0
31437,28,2,1
31438,22,0,0
31439,12,-1,0
31440,39,1,1
31441,23,1,0
31442,59,0,1
31443,17,0,0
31444,62,0,0
31445,23,0,0
31446,44,0,1
31447,18,1,0
31448,22,0,0
31449,140,1,0
31450,31,1,0
31451,68,0,1
31452,57,2,1
31453,12,0,0
31454,12,-1,0
31455,18,0,0
31456,34,0,1
31457,20,1,0
31458,15,1,0
31459,25,-1,0
31460,20,1,0
31461,50,0,1
31462,40,0,1
31463,16,0,0
31464,21,1,0
31465,54,0,1
31466,30,-1,0
31467,24,1,0
31468,52,0,1
31469,21,1,0
31470,42,0,1
31471,37,1,1
31472,18,1,1
31473,46,0,1
31474,17,-1,0
31475,16,-1,0
31476,22,1,1
31477,17,0,0
31478,18,0,0
31479,64,2,1
31480,33,0,1
31481,23,1,0
31482,66,1,1
31483,12,0,0
31484,24,0,1
31485,17,0,0
31486,14,1,0
31487,19,1,0
31488,20,1,0
31489,25,1,0
31490,15,0,0
31491,20,0,0
31492,27,0,0
31493,11,0,0
31494,14,1,0
31495,30,0,1
31496,62,1,1
31497,17,1,0
31498,21,1,0
31499,29,0,0
31500,9,1,0
31501,57,-1,1
31502,21,1,0
31503,54,0,1
31504,12,-1,0
31505,63,0,1
31506,26,0,0
31507,12,1,0
31508,81,0,1
31509,14,1,0
31510,23,0,0
31511,18,-1,0
31512,33,0,0
31513,16,-1,0
31514,80,2,0
31515,19,0,0
31516,57,0,1
31517,75,4,0
31518,21,-1,0
31519,16,1,0
31520,38,0,1
31521,24,0,0
31522,29,0,0
31523,25,1,1
31524,32,0,1
31525,41,0,1
31526,16,0,0
31527,16,0,0
31528,31,0,1
31529,20,0,0
31530,146,0,1
31531,225,0,1
31532,45,0,1
31533,23,0,0
31534,10,2,0
31535,12,1,0
31536,45,0,1
31537,24,2,0
31538,12,1,0
31539,92,0,1
31540,24,0,0
31541,15,1,0
31542,16,0,1
31543,22,2,0
31544,22,0,0
31545,19,0,0
31546,16,1,0
31547,22,1,0
31548,9,0,0
31549,26,0,0
31550,30,0,0
31551,16,1,0
31552,10,0,0
31553,13,0,0
31554,27,0,0
31555,115,2,1
31556,33,0,0
31557,33,3,0
31558,38,0,1
31559,10,0,0
31560,21,1,0
31561,63,0,1
31562,32,1,1
31563,40,-1,0
31564,51,1,1
31565,15,1,0
31566,15,0,0
31567,35,0,1
31568,26,1,0
31569,18,1,0
31570,57,0,0
31571,11,0,0
31572,14,0,0
31573,17,1,0
31574,36,0,1
31575,69,0,1
31576,19,1,0
31577,22,0,0
31578,19,0,0
31579,26,0,0
31580,16,0,1
31581,102,0,1
31582,78,0,1
31583,11,1,0
31584,29,2,0
31585,58,0,1
31586,17,1,0
31587,47,0,0
31588,21,1,0
31589,35,3,1
31590,10,-1,0
31591,24,0,0
31592,67,-1,0
31593,17,0,0
31594,16,1,1
31595,20,1,0
31596,23,-1,0
31597,12,1,0
31598,12,1,0
31599,12,0,0
31600,27,0,0
31601,43,0,1
31602,21,0,0
31603,22,0,0
31604,14,1,0
31605,17,0,0
31606,36,0,1
31607,21,0,0
31608,36,0,1
31609,26,0,0
31610,15,1,0
31611,35,0,0
31612,17,1,1
31613,48,0,1
31614,29,0,0
31615,30,1,0
31616,24,0,0
31617,35,0,1
31618,25,0,0
31619,9,1,0
31620,13,0,0
31621,21,-1,0
31622,33,2,1
31623,15,0,0
31624,13,1,0
31625,30,-1,0
31626,38,0,1
31627,31,0,0
31628,48,0,1
31629,18,1,0
31630,37,0,1
31631,31,-1,1
31632,25,1,0
31633,54,0,1
31634,26,1,0
31635,32,1,0
31636,23,0,0
31637,13,0,0
31638,15,0,1
31639,25,0,1
31640,20,1,0
31641,26,-1,0
31642,19,0,0
31643,28,0,0
31644,20,0,0
31645,48,2,1
31646,50,0,1
31647,19,0,0
31648,65,0,1
31649,16,6,0
31650,17,0,0
31651,37,0,1
31652,20,2,0
31653,17,0,0
31654,24,0,0
31655,24,1,0
31656,124,0,1
31657,9,2,0
31658,34,0,1
31659,21,0,0
31660,12,0,0
31661,21,0,0
31662,60,2,1
31663,21,-1,0
31664,38,0,1
31665,29,0,0
31666,39,0,1
31667,26,0,1
31668,30,0,1
31669,21,1,1
31670,114,0,1
31671,21,0,0
31672,119,1,1
31673,20,0,0
31674,24,4,0
31675,14,1,0
31676,36,0,1
31677,14,0,0
31678,53,0,1
31679,18,1,0
31680,39,0,1
31681,43,0,1
31682,68,0,1
31683,74,0,1
31684,16,1,0
31685,21,1,0
31686,150,0,1
31687,31,0,1
31688,49,0,1
31689,8,0,0
31690,10,0,0
31691,35,0,1
31692,18,0,0
31693,51,0,1
31694,43,1,1
31695,11,0,0
31696,63,-1,1
31697,21,0,0
31698,21,0,0
31699,12,1,0
31700,24,1,0
31701,11,1,0
31702,28,0,0
31703,99,1,0
31704,19,0,1
31705,13,2,0
31706,15,-1,0
31707,30,1,0
31708,35,0,0
31709,27,-1,0
31710,32,0,1
31711,22,1,0
31712,19,1,0
31713,174,0,1
31714,22,0,0
31715,20,2,0
31716,67,0,1
31717,28,0,0
31718,82,0,1
31719,39,0,1
31720,39,1,0
31721,20,0,0
31722,24,0,0
31723,19,0,0
31724,18,0,1
31725,23,0,0
31726,16,0,0
31727,40,0,1
31728,21,1,0
31729,13,1,0
31730,22,0,0
31731,17,1,0
31732,13,1,0
31733,20,1,0
31734,19,0,0
31735,11,1,0
31736,13,0,0
31737,19,0,0
31738,19,0,0
31739,12,1,0
31740,14,-1,0
31741,16,4,0
31742,76,0,1
31743,15,1,0
31744,33,0,1
31745,60,0,1
31746,13,1,0
31747,65,0,1
31748,12,1,0
31749,25,0,0
31750,28,0,0
31751,15,2,0
31752,16,0,0
31753,15,1,0
31754,40,0,0
31755,102,0,1
31756,12,1,0
31757,11,1,0
31758,22,2,0
31759,12,0,0
31760,30,0,1
31761,16,-1,0
31762,37,1,1
31763,21,1,0
31764,18,0,0
31765,61,0,1
31766,7,0,0
31767,17,1,0
31768,81,0,1
31769,25,0,0
31770,21,0,0
31771,17,1,0
31772,55,2,1
31773,39,1,1
31774,13,0,0
31775,106,0,1
31776,72,0,1
31777,14,1,0
31778,16,1,0
31779,25,0,0
31780,63,0,1
31781,15,0,0
31782,57,0,0
31783,20,1,0
31784,39,0,1
31785,16,0,0
31786,17,0,1
31787,9,2,0
31788,14,0,0
31789,29,0,0
31790,32,0,0
31791,26,0,0
31792,57,0,1
31793,24,0,0
31794,36,0,1
31795,20,0,0
31796,36,0,0
31797,22,1,0
31798,93,0,1
31799,14,1,1
31800,57,0,1
31801,53,0,1
31802,25,0,0
31803,21,1,0
31804,13,0,1
31805,23,0,0
31806,68,0,1
31807,23,0,0
31808,26,2,0
31809,50,0,0
31810,8,-1,0
31811,54,0,1
31812,23,0,0
31813,17,1,0
31814,16,1,0
31815,12,2,0
31816,23,0,0
31817,36,1,0
31818,16,0,0
31819,53,0,1
31820,14,0,0
31821,60,0,1
31822,21,0,0
31823,538,0,1
31824,18,0,0
31825,9,0,0
31826,22,0,0
31827,19,0,0
31828,24,1,1
31829,19,1,1
31830,19,0,1
31831,21,1,0
31832,21,0,0
31833,14,1,0
31834,16,0,0
31835,14,0,0
31836,19,0,0
31837,17,0,0
31838,15,1,0
31839,106,1,1
31840,27,1,0
31841,20,0,0
31842,66,0,1
31843,22,-1,0
31844,22,0,0
31845,22,0,0
31846,31,1,0
31847,50,0,1
31848,29,0,0
31849,11,0,0
31850,20,1,0
31851,21,0,0
31852,29,0,1
31853,15,1,0
31854,41,0,1
31855,23,0,0
31856,14,-1,0
31857,24,0,0
31858,30,0,1
31859,239,0,1
31860,41,0,1
31861,14,2,1
31862,17,1,0
31863,41,0,1
31864,27,0,0
31865,9,0,0
31866,24,1,0
31867,14,0,0
31868,14,0,0
31869,9,0,1
31870,10,-1,0
31871,19,0,1
31872,33,0,1
31873,22,0,0
31874,24,0,0
31875,31,0,1
31876,12,0,0
31877,56,0,1
31878,123,0,1
31879,38,0,1
31880,62,1,1
31881,21,0,0
31882,25,0,0
31883,104,0,1
31884,14,0,0
31885,17,0,1
31886,10,0,0
31887,41,0,1
31888,20,2,0
31889,24,0,1
31890,30,0,0
31891,24,0,0
31892,31,2,1
31893,23,0,0
31894,36,0,1
31895,116,0,1
31896,30,0,1
31897,29,0,0
31898,29,0,0
31899,26,1,0
31900,15,0,1
31901,24,0,0
31902,280,0,1
31903,32,0,1
31904,12,0,0
31905,15,0,0
31906,55,0,0
31907,16,0,0
31908,33,1,0
31909,24,0,0
31910,14,0,0
31911,46,0,0
31912,25,1,0
31913,14,0,0
31914,14,0,0
31915,42,-1,1
31916,14,0,0
31917,102,0,1
31918,326,0,1
31919,17,1,0
31920,44,0,1
31921,31,1,1
31922,10,0,0
31923,145,1,1
31924,106,1,1
31925,22,0,0
31926,38,0,1
31927,18,0,0
31928,35,1,1
31929,15,1,0
31930,30,1,1
31931,78,0,1
31932,13,-1,0
31933,20,-1,0
31934,57,-1,1
31935,14,1,0
31936,12,1,0
31937,19,0,0
31938,22,-1,0
31939,14,0,1
31940,16,0,0
31941,22,0,0
31942,31,1,1
31943,30,0,0
31944,18,0,0
31945,47,0,1
31946,17,0,0
31947,62,0,1
31948,18,1,0
31949,24,-1,0
31950,16,1,0
31951,13,1,0
31952,13,0,0
31953,21,-1,0
31954,51,0,1
31955,19,0,0
31956,131,1,1
31957,21,-1,0
31958,73,1,1
31959,20,1,0
31960,32,0,0
31961,12,0,0
31962,19,0,0
31963,18,0,0
31964,64,0,1
31965,12,-1,0
31966,22,1,0
31967,24,2,0
31968,22,0,0
31969,33,0,1
31970,30,0,1
31971,59,0,1
31972,18,1,0
31973,28,1,0
31974,77,0,0
31975,24,0,1
31976,99,0,1
31977,20,-1,0
31978,24,4,0
31979,24,0,0
31980,20,1,0
31981,21,2,0
31982,37,1,0
31983,19,1,0
31984,22,0,0
31985,15,0,0
31986,18,-1,0
31987,19,0,0
31988,24,1,0
31989,24,2,0
31990,16,1,0
31991,19,0,0
31992,44,0,0
31993,45,1,0
31994,39,0,1
31995,18,0,0
31996,49,0,1
31997,14,0,1
31998,19,1,0
31999,21,0,1
32000,19,0,0
32001,17,0,0
32002,60,-1,1
32003,18,1,0
32004,15,0,0
32005,13,0,1
32006,219,0,1
32007,23,1,0
32008,99,0,1
32009,9,1,0
32010,21,1,1
32011,14,-1,0
32012,13,1,0
32013,48,0,1
32014,8,0,0
32015,30,0,0
32016,22,2,0
32017,52,0,1
32018,28,0,0
32019,19,1,0
32020,90,0,1
32021,13,0,0
32022,23,0,0
32023,17,0,1
32024,48,0,1
32025,48,3,1
32026,25,0,0
32027,48,0,1
32028,15,-1,0
32029,68,0,0
32030,1221,0,1
32031,21,0,0
32032,14,-1,0
32033,20,0,0
32034,19,0,0
32035,23,0,0
32036,10,1,0
32037,38,-1,1
32038,15,1,0
32039,21,0,1
32040,17,0,0
32041,63,0,1
32042,26,-1,0
32043,12,-1,0
32044,12,0,0
32045,49,0,1
32046,59,0,1
32047,23,0,0
32048,32,0,0
32049,24,0,0
32050,48,0,1
32051,34,0,0
32052,48,0,1
32053,20,1,0
32054,25,0,0
32055,17,1,0
32056,12,0,0
32057,16,0,0
32058,11,0,0
32059,16,1,0
32060,16,-1,0
32061,47,0,1
32062,11,-1,0
32063,16,0,0
32064,58,0,1
32065,11,1,0
32066,52,0,1
32067,61,0,1
32068,11,0,0
32069,79,0,1
32070,20,0,0
32071,62,0,1
32072,20,0,0
32073,30,3,1
32074,43,1,1
32075,21,0,1
32076,8,1,0
32077,14,0,0
32078,24,0,0
32079,23,0,0
32080,21,0,0
32081,20,-1,0
32082,56,0,1
32083,16,1,0
32084,68,0,0
32085,20,0,0
32086,11,2,0
32087,18,0,0
32088,18,1,0
32089,17,0,0
32090,131,0,1
32091,16,1,1
32092,14,-1,0
32093,13,0,0
32094,72,0,1
32095,46,0,1
32096,43,0,1
32097,14,-1,0
32098,71,1,1
32099,56,0,1
32100,15,0,0
32101,20,0,0
32102,31,0,1
32103,22,0,0
32104,166,0,1
32105,34,0,0
32106,72,0,0
32107,17,0,0
32108,25,0,1
32109,37,0,1
32110,14,0,0
32111,20,1,0
32112,19,0,0
32113,20,0,0
32114,13,0,1
32115,37,1,1
32116,53,0,1
32117,20,0,0
32118,11,0,0
32119,16,1,0
32120,16,1,0
32121,133,0,1
32122,15,1,1
32123,28,0,0
32124,10,2,1
32125,21,0,0
32126,52,0,1
32127,22,0,0
32128,33,1,0
32129,35,1,1
32130,21,1,0
32131,27,0,0
32132,52,0,1
32133,15,0,0
32134,16,1,0
32135,18,1,0
32136,39,0,0
32137,7,-1,0
32138,234,-1,1
32139,31,0,1
32140,33,-1,0
32141,13,1,0
32142,61,0,1
32143,16,0,0
32144,14,1,0
32145,54,0,1
32146,45,0,1
32147,20,1,0
32148,66,1,1
32149,13,1,1
32150,28,0,1
32151,22,0,0
32152,23,0,0
32153,21,0,0
32154,20,0,1
32155,26,0,0
32156,74,0,1
32157,18,0,0
32158,15,0,0
32159,14,1,0
32160,20,1,0
32161,21,0,0
32162,29,2,0
32163,62,0,1
32164,49,0,1
32165,21,0,0
32166,32,1,0
32167,15,-1,0
32168,17,0,0
32169,14,-1,0
32170,27,0,0
32171,52,0,1
32172,54,0,1
32173,45,0,1
32174,26,-1,1
32175,15,1,0
32176,112,2,1
32177,47,0,0
32178,29,1,1
32179,10,0,0
32180,17,0,0
32181,79,0,1
32182,12,1,0
32183,9,0,0
32184,19,0,0
32185,22,1,0
32186,66,0,1
32187,19,2,0
32188,67,0,1
32189,35,0,1
32190,42,0,1
32191,23,1,0
32192,9,1,0
32193,177,1,1
32194,28,0,1
32195,17,1,0
32196,29,1,0
32197,23,2,1
32198,20,1,0
32199,21,1,0
32200,34,1,1
32201,84,0,1
32202,39,1,0
32203,26,2,1
32204,45,0,1
32205,43,0,1
32206,114,1,1
32207,20,1,0
32208,23,1,0
32209,28,0,1
32210,29,0,0
32211,22,2,0
32212,19,1,0
32213,70,2,0
32214,51,2,1
32215,72,0,1
32216,13,-1,0
32217,25,0,0
32218,18,1,0
32219,105,1,1
32220,18,1,0
32221,23,0,0
32222,38,0,1
32223,20,1,0
32224,17,2,0
32225,14,1,0
32226,16,-1,0
32227,21,3,0
32228,49,1,1
32229,25,1,0
32230,16,-1,0
32231,16,0,0
32232,12,0,0
32233,24,0,0
32234,78,1,1
32235,19,1,0
32236,15,0,0
32237,28,2,0
32238,22,0,0
32239,16,1,0
32240,12,1,0
32241,72,0,1
32242,22,0,0
32243,26,1,0
32244,46,0,1
32245,18,0,0
32246,14,2,0
32247,29,2,0
32248,57,1,1
32249,27,0,0
32250,15,0,0
32251,11,0,0
32252,75,0,1
32253,16,-1,0
32254,17,0,1
32255,43,0,1
32256,24,0,0
32257,71,0,1
32258,39,0,0
32259,21,1,0
32260,30,0,0
32261,29,0,0
32262,8,-1,0
32263,36,0,1
32264,34,0,1
32265,45,0,1
32266,13,0,0
32267,14,1,0
32268,17,0,0
32269,23,1,0
32270,35,1,1
32271,44,2,1
32272,21,1,0
32273,22,2,0
32274,21,1,0
32275,20,1,0
32276,13,0,0
32277,21,0,0
32278,30,0,0
32279,41,0,1
32280,20,-1,0
32281,40,0,1
32282,82,1,1
32283,17,1,0
32284,19,0,0
32285,60,1,1
32286,52,0,1
32287,52,0,1
32288,45,0,0
32289,24,0,1
32290,15,1,0
32291,10,-1,0
32292,18,0,0
32293,40,0,1
32294,20,1,0
32295,20,0,0
32296,12,0,0
32297,18,2,0
32298,18,1,0
32299,123,0,1
32300,65,0,1
32301,21,2,1
32302,17,2,0
32303,18,1,0
32304,34,1,1
32305,16,0,0
32306,16,-1,0
32307,20,0,0
32308,24,0,0
32309,20,0,0
32310,22,2,0
32311,50,1,0
32312,27,0,1
32313,16,1,0
32314,33,1,1
32315,29,0,1
32316,28,0,0
32317,21,0,0
32318,29,0,0
32319,56,1,1
32320,21,0,0
32321,18,1,0
32322,62,1,1
32323,42,0,1
32324,16,0,0
32325,76,1,1
32326,16,1,0
32327,24,1,0
32328,27,0,0
32329,48,0,1
32330,5,2,0
32331,93,0,1
32332,12,0,0
32333,17,1,0
32334,20,2,0
32335,22,2,0
32336,17,0,0
32337,17,-1,0
32338,22,0,0
32339,58,1,0
32340,15,-1,0
32341,14,1,0
32342,27,0,1
32343,20,1,0
32344,15,0,0
32345,18,1,0
32346,49,0,1
32347,74,1,1
32348,22,0,0
32349,132,-1,1
32350,19,0,0
32351,15,-1,0
32352,16,1,0
32353,29,0,0
32354,26,1,0
32355,40,0,1
32356,60,1,1
32357,18,0,0
32358,16,2,0
32359,58,0,1
32360,15,0,0
32361,16,0,0
32362,62,0,1
32363,23,0,0
32364,26,0,0
32365,25,1,0
32366,17,1,0
32367,19,0,0
32368,13,-1,0
32369,37,1,1
32370,50,0,1
32371,23,0,1
32372,47,0,0
32373,10,-1,0
