unique_id,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent
32993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32996,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
32997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32998,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33001,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
33002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33003,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33004,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33008,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33010,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33016,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33018,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
33019,4,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
33020,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
33023,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33024,2,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
33025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33026,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33027,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33028,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33030,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33032,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
33033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33034,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33035,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33041,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33042,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33044,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33047,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33049,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33051,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33053,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33054,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
33055,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33056,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33057,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33059,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33062,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33063,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,22
33064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33067,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0
33068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33069,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
33070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33071,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33075,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33077,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33079,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33080,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33081,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33082,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33083,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33084,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33086,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33087,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33088,2,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33089,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33090,3,1,6,5,0,2,0,1,0,0,0,0,0,0,0,0,0
33091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33092,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33093,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33096,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33099,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33102,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33103,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33104,14,1,0,4,1,11,1,9,0,0,0,0,0,0,0,0,0
33105,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33106,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33110,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33112,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33113,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33125,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33126,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
33127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33128,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33129,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33130,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33132,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33133,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33134,2,0,1,2,0,3,10,14,0,0,0,0,0,12,0,10,46
33135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33137,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33138,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33139,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33140,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
33141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33144,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33145,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33146,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33150,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33152,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33154,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
33155,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33156,2,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0
33157,3,5,3,5,0,3,0,2,0,0,0,0,0,0,0,0,12
33158,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0
33159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33166,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33167,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33168,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33169,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33171,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33178,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33180,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33183,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33184,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0
33185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33187,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33188,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33189,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33191,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33192,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33193,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33199,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33200,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33202,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33204,3,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0
33205,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33209,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33210,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33212,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33214,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33217,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33218,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33219,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33220,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33223,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33224,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33226,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33227,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33228,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33229,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33232,6,3,1,7,1,2,0,1,0,0,0,0,0,0,0,0,0
33233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33234,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0
33235,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33236,2,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0
33237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33238,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33239,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33240,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33241,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33242,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33244,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33246,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33247,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33249,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33250,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33251,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33253,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33254,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33256,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33257,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33262,5,1,0,4,0,7,1,6,0,0,0,0,0,0,0,0,0
33263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33264,4,4,3,8,0,2,0,1,0,0,0,0,0,0,0,0,0
33265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33266,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33267,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33268,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33269,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
33270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33272,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33273,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33274,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33275,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33276,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33279,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33280,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33282,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33284,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33287,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33288,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33289,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33292,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33293,17,0,0,3,1,5,1,10,0,0,0,0,0,0,0,0,1
33294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33295,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33301,5,0,1,9,2,9,0,9,0,0,0,0,0,0,0,0,0
33302,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33303,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33304,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33309,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33312,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33313,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33315,2,4,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0
33316,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33319,5,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
33320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33321,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33322,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33323,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33325,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
33326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33327,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33329,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33331,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33333,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33334,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33335,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
33336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33337,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33338,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33340,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33343,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33344,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33348,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33349,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33354,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33359,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33360,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
33361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33362,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
33363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33364,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33365,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
